ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2019-11-25 15:41:21,2019-11-25 15:41:21,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:20:b847:e93d:fbba:b649,443,55802,TCP,...A....,0,0,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:21,2019-11-25 15:41:21,0.000,2403:d400:1001:2:f41d:f4a6:27dc:18eb,2400:89c0:1132:158::27:1,58300,443,TCP,...AP...,0,0,1,125,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:21,2019-11-25 15:41:22,1.000,2600:1417:8000:4a0::603,2001:da8:8000:d014:0:5efe:aa2:9576,443,54203,TCP,...A....,0,0,2,2588,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:2:1d5:8d3:c8a8:1ed2,443,63622,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2400:89c0:1132:158::57:1,2403:d400:1001:2:d1e5:f95c:52b0:9e1d,443,9482,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:20:b4a6:55d1:60d:89b3,443,57208,TCP,...A....,0,0,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2403:300:a41:706::5,2403:d400:1001:20:fcef:d8ba:4c7:694,443,51827,TCP,...A....,0,2,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2403:d400:1001:ffff:468:8327:d4de:2233,2400:89c0:1132:158::26:1,65247,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2403:d400:1001:3:7d3d:45cf:b65a:175d,2404:6800:4009:807::200a,49169,443,TCP,......S.,0,0,1,86,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2403:d400:1001:ffff:59c6:69f1:3402:dbb2,240e:96:374:b000:5cac:bf4b:5e3:da30,53032,45654,UDP,........,0,0,1,1291,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:22,2019-11-25 15:41:22,0.000,2403:d400:1001:3:2cad:3e22:3ee6:da2e,2400:89c0:1132:158::58:1,64966,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:19,2019-11-25 15:41:23,4.000,2001:da8:8000:d014:0:5efe:aa2:5160,2001:da8:a800:2001:a5f1:2584:da72:7fa2,40155,7768,TCP,...A....,0,0,2,2588,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:23,2019-11-25 15:41:23,0.000,2400:89c0:1132:158::58:1,2403:d400:1001:1:cda6:db87:d676:4a3a,80,45738,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:54,2019-11-25 15:41:23,29.000,2001:da8:8000:f1a0::22ab,2001:da8:a800:1007:844f:52df:65b7:755c,62920,54593,UDP,........,0,0,3,4002,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:23,2019-11-25 15:41:23,0.000,2403:d400:1001:20:b4a6:55d1:60d:89b3,2400:89c0:1132:158::26:1,57218,443,TCP,...A....,0,0,1,110,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:23,2019-11-25 15:41:23,0.000,240e:3a1:2289:eb70:30fd:fba:a9ac:552e,2403:d400:1001:2:59c1:4d4a:f496:aa67,12284,49160,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2001:cc0:2020:3002:5470:8da8:dd4:7a24,2403:d400:1001:3:54f9:bbe0:744:e101,27749,54593,UDP,........,0,0,1,1294,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2400:89c0:1132:158::58:1,2403:d400:1001:ffff:54ea:ac05:a2ca:a9cb,443,53429,TCP,...A....,0,0,1,1514,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2001:da8:8000:6fb0:202:120:2:168,2400:cb00:2049:1::c629:df1b,53401,53,UDP,........,0,0,1,127,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2401:c900:1501:c4::4,2403:d400:1001:1:c981:62b9:35af:246d,5938,49746,TCP,...AP...,0,0,1,98,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2403:d400:1001:3:8d48:495:32b0:b4a9,2400:89c0:1132:158::26:1,44886,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:13,2019-11-25 15:41:24,11.000,2405:d900:e000:3::5,2403:d400:1001:1:593e:a48e:207c:460a,80,50352,TCP,...A....,0,2,13,18720,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,240e:470:238:9117:64db:9046:9c81:ad74,2403:d400:1001:3:e951:6042:33f9:73ad,38127,46584,TCP,...AP...,0,0,1,169,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:24,0.000,2403:d400:1001:1:c938:daaa:8956:a190,2400:89c0:1132:158::57:1,63320,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:06,2019-11-25 15:41:25,19.000,2408:8207:7839:6340:69d5:3323:6448:9c7c,2403:d400:1001:28:eda0:cd85:8c64:f067,50528,54321,TCP,...A....,0,0,2,148,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2403:d400:1001:ffff:f:e652:1846:f70e,2400:89c0:1132:158::28:1,52076,80,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2001:da8:215:6a01::3:dc1e,2001:da8:8000:6890:3d31:fced:b07c:872c,41353,17128,TCP,...A....,0,0,1,74,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:08,2019-11-25 15:41:25,17.000,2403:d400:1001:3:94a8:74e:aedf:6d6e,2405:d900:e000:3::3,52395,443,TCP,...A....,0,0,3,258,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2400:89c0:1132:158::57:1,2403:d400:1001:20:ac10:f70a:4a3:ae0d,443,57470,TCP,...A....,0,2,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:41,2019-11-25 15:41:25,44.000,2001:250:4000:803c:c49d:eb8e:170:970e,2001:da8:8000:f248::d8d5,51164,62071,UDP,........,0,0,4,2972,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:2:715e:e741:f117:4a89,443,38954,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:02,2019-11-25 15:41:25,23.000,2001:da8:215:fa2f:a811:5026:d4fe:2fe5,2001:da8:8000:d014:0:5efe:aa6:6b73,49461,34601,UDP,........,0,0,2,2668,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2403:d400:1001:2:b501:20ae:d1b5:89b4,2600:1417:8000:490::2903,59120,443,TCP,...A....,0,0,1,86,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2403:d400:1001:3:2cad:3e22:3ee6:da2e,2400:89c0:1132:158::26:1,64965,443,TCP,...A....,0,0,1,86,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:25,2019-11-25 15:41:25,0.000,2403:d400:1001:3:51fb:b720:1953:306a,2401:b180:2000::23,60650,443,TCP,......S.,0,0,1,94,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:24,2019-11-25 15:41:25,1.000,2403:d400:1001:1:2d79:df50:6035:4d9b,2600:1417:8000:3b8::1c,53661,443,TCP,...A....,0,0,2,148,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:19,2019-11-25 15:41:26,7.000,240e:e0:5255:a700:1520:ebac:e79:165d,2001:da8:8000:f019::7ed3,54321,63764,TCP,...A....,0,0,2,2972,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2403:d400:1001:2:a49a:f819:5a16:c1f9,2001:b011:200e:2c2c:d0f8:6ba0:18e8:e50e,12490,11550,TCP,...A....,0,0,1,1440,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:28:a009:7a88:83ed:b1a9,443,42932,TCP,...A....,0,0,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2403:d400:1001:4:29f2:bb74:616d:bde,240e:470:11:3d70:e065:ae5d:be5f:c16d,52083,38744,UDP,........,0,0,1,1279,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2001:da8:bc:72db:7ccf:8116:fbc3:5ab0,2001:da8:8000:d012:b4c7:3934:3045:7081,49461,49461,UDP,........,0,0,1,82,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2001:da8:8000:f1a9::ea47,240e:33d:8:1920:a0c5:5d17:8892:fd9f,54321,49483,TCP,...AP...,0,0,1,1506,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2001:da8:8000:d012:b4c7:3934:3045:7081,2001:da8:244:17:58ac:bf2a:2ec6:801,49461,49461,UDP,........,0,0,1,1334,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2403:d400:1001:20:a588:8f60:8dbe:5127,2603:1036:307:2900::2,51769,993,TCP,...A....,0,0,1,86,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:26,2019-11-25 15:41:26,0.000,2400:89c0:1132:158::57:1,2403:d400:1001:4:2805:64e:23c4:b8a1,80,58738,TCP,...AP...,0,0,1,1175,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:27,2019-11-25 15:41:27,0.000,2408:8740:71ff:9:18::,2403:d400:1001:2:6550:116e:3c07:e603,80,59292,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:41:27,2019-11-25 15:41:27,0.000,240e:ac:e026:ba28:95be:9710:2aca:2413,2403:d400:1001:4:29f2:bb74:616d:bde,36474,53238,UDP,........,0,0,1,127,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
